Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
fffe3700320038003900,David Tuck,0.58,8.0,5.0,7203.0,Marble,27.05,84.32,No,No,Yes,Airways,No,Working Class,No,09/08/16,09/04/16,"East Maria, WV 02735",885.27
fffe3500380034003600,Kimberly Small,0.28,13.0,7.0,359.0,Aluminium,3.86,16.55,No,Yes,Yes,,No,Working Class,No,04/03/15,04/06/15,APO AE 01909,156.77
fffe3400330033003900,Shawn Cramer,0.47,25.0,14.0,,Wood,3.18,10.36,Yes,Yes,No,,No,Wealthy,No,01/08/17,01/04/17,"Taylorshire, MO 49074",237.7
fffe3500340035003200,Jeremiah Schwendemann,0.69,23.0,10.0,530923.0,,349.52,33.31,No,No,Yes,Roadways,No,Working Class,No,07/23/19,07/22/19,"New Maryborough, LA 64512",4509.4
fffe3800390039003800,Teresa Bailey,0.12,20.0,7.0,3102.0,Brass,3.35,24.79,No,No,No,Waterways,No,Wealthy,No,11/07/18,11/08/18,"Lake Brettfurt, VT 08301",194.53
fffe3900310038003000,Janice Lally,0.11,39.0,18.0,52546.0,Bronze,190.89,74.97,No,Yes,Yes,Airways,No,Working Class,No,05/03/19,05/01/19,"East Megan, TN 57158",913.59
fffe3800330034003100,Michael Smith,0.44,14.0,6.0,29045.0,Marble,82.14,78.26,No,No,No,Roadways,No,Working Class,No,07/18/16,07/17/16,DPO AP 82724,1527.97
fffe3400360032003100,Wallace King,0.32,7.0,4.0,253.0,Brass,4.37,20.63,No,No,No,Roadways,No,Working Class,No,09/22/16,09/22/16,"Latoyastad, IN 89986",183.89
fffe3600340032003800,King Coll,0.62,8.0,,1566.0,Marble,6.55,20.03,Yes,Yes,No,Airways,No,Working Class,Yes,05/30/17,05/31/17,"Patriciaborough, AR 73697",395.63
fffe3200380032003200,Eduardo Molina,0.67,24.0,8.0,4584.0,Brass,13.46,17.04,No,No,No,Waterways,No,Wealthy,No,04/06/15,04/05/15,FPO AA 45088,382.3
fffe3700390037003900,Rudolph Dabbs,0.14,20.0,8.0,1728.0,Bronze,4.49,21.49,Yes,Yes,No,Airways,No,Working Class,No,03/21/16,03/20/16,"New Matthewview, LA 43160",203.36
